uniprot,protein_name,transmembrane,peripheral,secreted,secreted_desc,secreted_highlight,receptor,receptor_desc,integrin,other,other_desc,tags,tags_description,tags_reason,pfam
O15403,MOT7_HUMAN,True,False,False,,False,False,,False,False,,,,,
O15427,MOT4_HUMAN,True,False,False,,False,False,,False,False,,,,,
O15431,COPT1_HUMAN,True,False,False,,False,False,,False,False,,,,,
O15444,CCL25_HUMAN,False,False,True,Cytokine,True,False,,False,False,,,,,PF00048;
O15455,TLR3_HUMAN,True,False,False,,False,True,,False,True,microbe recognition,To_add,TLR (uniprot),,
O15467,CCL16_HUMAN,False,False,True,Cytokine,True,False,,False,False,,,,,PF00048;
O15496,PA2GX_HUMAN,False,False,True,,False,False,,False,False,,,,,
O15520,FGF10_HUMAN,False,False,True,Growthfactor,True,False,,False,False,,,,,PF00167;
O15529,GPR42_HUMAN,True,False,False,,False,True,,False,False,,,,,PF00001;
O15530,PDPK1_HUMAN,False,True,False,,False,False,,False,False,,,,,
O15533,TPSN_HUMAN,True,False,False,,False,False,,False,False,,To_add,Iglike,,
O15537,XLRS1_HUMAN,False,False,True,,False,False,,False,False,,,,,
O15551,CLD3_HUMAN,True,False,False,,False,False,,False,False,,To_comment,Claudins,Adhesion_add,
O15552,FFAR2_HUMAN,True,False,False,,False,True,,False,False,,,,,PF00001;
O15554,KCNN4_HUMAN,True,False,False,,False,False,,False,False,,,,,
O42043,ENK18_HUMAN,False,True,False,,False,False,,False,False,,,,,
O43150,ASAP2_HUMAN,False,True,False,,False,False,,False,False,,,,,
O43155,FLRT2_HUMAN,True,False,True,,False,False,,False,False,,,,,
O43157,PLXB1_HUMAN,True,False,True,,False,True,,False,False,,,Migration,,PF08337;PF01437;PF01403;PF01833;PF18020;PF17960;
O43164,PJA2_HUMAN,False,True,False,,False,False,,False,False,,,,,
O43166,SI1L1_HUMAN,True,False,False,,False,False,,False,False,,,,,
O43184,ADA12_HUMAN,True,False,True,,False,False,,False,False,,,disintegrin and metalloproteinase,,
O43193,MTLR_HUMAN,True,False,False,,False,True,,False,False,,,,,PF00001;
O43194,GPR39_HUMAN,True,False,False,,False,True,,False,False,,,,,
O43240,KLK10_HUMAN,False,False,True,,False,False,,False,False,,,,,
O43278,SPIT1_HUMAN,False,False,True,,False,False,,False,False,,,,,
O43280,TREA_HUMAN,True,False,False,,False,False,,False,False,,,,,
O43300,LRRT2_HUMAN,True,False,False,,False,False,,False,False,,,,,
O43306,ADCY6_HUMAN,True,False,False,,False,False,,False,False,,,,,
O43318,M3K7_HUMAN,False,True,False,,False,False,,False,False,,,,,
O43320,FGF16_HUMAN,False,False,True,Growthfactor,True,False,,False,False,,,,,
O43323,DHH_HUMAN,True,False,True,,False,False,,False,False,,,,,
O43374,RASL2_HUMAN,False,True,False,,False,False,,False,False,,,,,
O43405,COCH_HUMAN,False,False,True,,False,False,,False,False,,,,,
O43424,GRID2_HUMAN,True,False,False,,False,True,,False,False,,,,,
O43451,MGA_HUMAN,True,False,False,,False,False,,False,False,,,,,
O43490,PROM1_HUMAN,True,False,False,,False,False,,False,False,,,,,
O43491,E41L2_HUMAN,True,False,False,,False,False,,False,False,,,,,
O43493,TGON2_HUMAN,True,False,False,,False,False,,False,False,,,,,
O43497,CAC1G_HUMAN,True,False,False,,False,False,,False,False,,,,,
O43508,TNF12_HUMAN,True,False,True,Cytokine,True,False,,False,False,,,,,PF00229;
O43511,S26A4_HUMAN,True,False,False,,False,False,,False,False,,,,,
O43520,AT8B1_HUMAN,True,False,False,,False,False,,False,False,,,,,
O43555,GON2_HUMAN,False,False,True,Hormone,True,False,,False,False,,,,,PF00446;
O43556,SGCE_HUMAN,True,False,False,,False,False,,False,False,,,,,
O43557,TNF14_HUMAN,True,False,True,Cytokine,True,False,,False,False,,,,,PF00229;
O43561,LAT_HUMAN,True,False,False,,False,False,,False,False,,,,,
O43566,RGS14_HUMAN,True,False,False,,False,False,,False,False,,,,,
O43581,SYT7_HUMAN,True,False,False,,False,False,,False,False,,,,,
O43586,PPIP1_HUMAN,False,True,False,,False,False,,False,False,,,,,
O43597,SPY2_HUMAN,True,False,False,,False,False,,False,False,,,,,
O43603,GALR2_HUMAN,True,False,False,,False,True,,False,False,,,,,PF00001;
O43612,OREX_HUMAN,False,False,True,,False,False,,False,False,,To_add | To_comment,Genecards: hypothalamic neuropeptide precursor protein,secreted_add | extracellular_add,PF02072;
O43613,OX1R_HUMAN,True,False,False,,False,True,,False,False,,,,,PF00001;
O43614,OX2R_HUMAN,True,False,False,,False,True,,False,False,,,,,PF00001;PF03827;
O43653,PSCA_HUMAN,True,False,False,,False,False,,False,False,,,,,
O43687,AKA7A_HUMAN,True,False,False,,False,False,,False,False,,,,,
O43692,PI15_HUMAN,False,False,True,,False,False,,False,False,,,,,
O43699,SIGL6_HUMAN,True,False,True,,False,False,,False,True,Sialic acid-binding Ig-like,,Sialic acid-binding Ig-like,,
O43739,CYH3_HUMAN,False,True,False,,False,False,,False,False,,,,,
O43745,CHP2_HUMAN,True,False,False,,False,False,,False,False,,,,,
O43749,OR1F1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
O43813,LANC1_HUMAN,False,True,False,,False,False,,False,False,,,,,
O43820,HYAL3_HUMAN,False,False,True,,False,False,,False,False,,,,,
O43827,ANGL7_HUMAN,False,False,True,,False,False,,False,False,,,,,
O43852,CALU_HUMAN,False,False,True,,False,False,,False,False,,,,,
O43854,EDIL3_HUMAN,False,False,True,,False,False,,False,False,,,,,
O43865,SAHH2_HUMAN,True,False,False,,False,False,,False,False,,,,,
O43866,CD5L_HUMAN,False,False,True,,False,False,,False,False,,,,,
O43869,OR2T1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
O43895,XPP2_HUMAN,True,False,False,,False,False,,False,False,,,,,
O43897,TLL1_HUMAN,False,False,True,,False,False,,False,False,,,,,
O43908,NKG2F_HUMAN,True,False,False,,False,True,KLR_add,False,False,,To_add,NK receptor (uniprot),,
O43914,TYOBP_HUMAN,False,True,False,,False,False,,False,False,,To_add,complex,,
O43915,VEGFD_HUMAN,False,False,True,Growthfactor,True,False,,False,False,,,,,PF00341;
O43921,EFNA2_HUMAN,True,False,False,,False,False,,False,False,,To_comment,ligandIUPHAR,extracellular_add,PF00812;
O43927,CXL13_HUMAN,False,False,True,Cytokine,True,False,,False,False,,,,,PF00048;
O60218,AK1BA_HUMAN,False,False,True,,False,False,,False,False,,,,,
O60235,TM11D_HUMAN,True,False,True,,False,False,,False,False,,,,,
O60241,AGRB2_HUMAN,True,False,False,,False,True,,False,False,,,,,
O60242,AGRB3_HUMAN,True,False,False,,False,True,,False,False,,,,,
O60245,PCDH7_HUMAN,True,False,False,,False,False,,False,False,,,Protocadherin,,
O60258,FGF17_HUMAN,False,False,True,Growthfactor,True,False,,False,False,,,,,PF00167;
O60259,KLK8_HUMAN,False,False,True,,False,False,,False,False,,,,,
O60262,GBG7_HUMAN,False,True,False,,False,False,,False,False,,To_comment,,Peripheral_add,
O60266,ADCY3_HUMAN,True,False,False,,False,False,,False,False,,,,,
O60291,MGRN1_HUMAN,True,False,False,,False,False,,False,False,,,,,
O60292,SI1L3_HUMAN,True,False,False,,False,False,,False,False,,,,,
O60299,LZTS3_HUMAN,True,False,False,,False,False,,False,False,,,,,
O60312,AT10A_HUMAN,True,False,False,,False,False,,False,False,,,,,
O60330,PCDGC_HUMAN,True,False,False,,False,False,,False,False,,,Protocadherin,,
O60331,PI51C_HUMAN,False,True,False,,False,False,,False,False,,,,,
O60346,PHLP1_HUMAN,False,True,False,,False,False,,False,False,,,,,
O60353,FZD6_HUMAN,True,False,False,,False,True,,False,False,,To_comment,,Extracellular_add,PF01534;PF01392;
O60383,GDF9_HUMAN,False,False,True,Growthfactor | Cytokine,True,False,,False,False,,,,,PF00019;
O60391,NMD3B_HUMAN,True,False,False,,False,True,,False,False,,,,,
O60403,O10H2_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
O60404,O10H3_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
O60412,OR7C2_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
O60431,OR1I1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
O60437,PEPL_HUMAN,True,False,False,,False,False,,False,False,,,,,
O60443,DFNA5_HUMAN,True,False,False,,False,False,,False,False,,,,,
O60449,LY75_HUMAN,True,False,False,,False,True,,False,False,,To_add,endocytic receptor (uniprot),,
O60462,NRP2_HUMAN,True,False,True,Growthfactor,False,True,,False,False,,To_add | To_comment,High affinity receptor for semaphorins | Growthfactor (uniprot),secretedhigh_add,PF00431;PF11980;PF00754;PF00629;
O60469,DSCAM_HUMAN,True,False,True,,False,False,,False,False,,,,,
O60486,PLXC1_HUMAN,True,False,False,,False,True,,False,False,,To_add | To_comment,"Uniprot: Receptor for SEMA7A, for smallpox semaphorin A39R, vaccinia virus semaphorin A39R and for herpesvirus Sema protein",transmembrane_add | receptor_add | extracellular_add,PF08337;PF01437;PF01833;
O60487,MPZL2_HUMAN,True,False,False,,False,False,,False,False,,To_add,Iglike,,
O60494,CUBN_HUMAN,True,False,False,,False,True,,False,False,,,,,
O60500,NPHN_HUMAN,True,False,False,,False,False,,False,False,,,,,
O60503,ADCY9_HUMAN,True,False,False,,False,False,,False,False,,,,,
O60542,PSPN_HUMAN,False,False,True,Growthfactor,True,False,,False,False,,,,,PF00019;
O60565,GREM1_HUMAN,False,False,True,Cytokine,True,False,,False,False,,,,,
O60575,ISK4_HUMAN,False,False,True,,False,False,,False,False,,,,,
O60602,TLR5_HUMAN,True,False,False,,False,True,,False,True,microbe recognition,To_add,Receptor involved in in the innate immune response to microbial agents. (uniprot),,
O60603,TLR2_HUMAN,True,False,False,,False,True,,False,True,microbe recognition,To_add,TLR (uniprot),,
O60609,GFRA3_HUMAN,True,False,False,,False,True,,False,False,,,,,PF02351;
O60610,DIAP1_HUMAN,True,False,False,,False,False,,False,False,,,,,
O60641,AP180_HUMAN,False,True,False,,False,False,,False,False,,,,,
O60667,FAIM3_HUMAN,True,False,True,,False,True,,False,False,,To_add | To_comment,Iglike | Receptor_add,Receptor_add,
O60669,MOT2_HUMAN,True,False,False,,False,False,,False,False,,,,,
O60676,CST8_HUMAN,False,False,True,,False,False,,False,False,,,,,
O60687,SRPX2_HUMAN,False,False,True,,False,False,,False,False,,,,,
O60711,LPXN_HUMAN,True,False,False,,False,False,,False,False,,,,,
O60716,CTND1_HUMAN,True,False,False,,False,False,,False,False,,,,,
O60741,HCN1_HUMAN,True,False,False,,False,False,,False,False,,,,,
O60755,GALR3_HUMAN,True,False,False,,False,True,,False,False,,,,,PF00001;
O60844,ZG16_HUMAN,False,False,True,,False,False,,False,False,,,,,
O60882,MMP20_HUMAN,False,False,True,,False,False,,False,False,,,Matrix metalloproteinase,,
O60883,ETBR2_HUMAN,True,False,False,,False,True,,False,False,,,,,PF00001;
O60894,RAMP1_HUMAN,True,False,False,,False,True,,False,False,,To_add,complex,,
O60895,RAMP2_HUMAN,True,False,False,,False,True,,False,False,,To_add,complex,,
O60896,RAMP3_HUMAN,True,False,False,,False,True,,False,False,,,,,
O60931,CTNS_HUMAN,True,False,False,,False,False,,False,False,,,,,
O60938,KERA_HUMAN,False,False,True,,False,False,,False,False,,,,,
O60939,SCN2B_HUMAN,True,False,False,,False,False,,False,False,,To_add,Iglike,,
O71037,ENK19_HUMAN,False,True,False,,False,False,,False,False,,,,,
O75015,FCG3B_HUMAN,True,False,True,,False,True,,False,False,,,,,
O75019,LIRA1_HUMAN,True,False,False,,False,True,,False,False,,To_add,Receptor that May act as receptor for class I MHC antigens. (uniprot),,
O75022,LIRB3_HUMAN,True,False,False,,False,True,Inhibitory LILRs_add,False,False,,,,,
O75023,LIRB5_HUMAN,True,False,False,,False,True,Inhibitory LILRs_add,False,False,,To_add,Iglike,,
O75038,PLCH2_HUMAN,True,False,False,,False,False,,False,False,,,,,
O75044,SRGP2_HUMAN,False,True,False,,False,False,,False,False,,To_comment,,Peripheral_add,
O75051,PLXA2_HUMAN,True,False,False,,False,False,,False,False,,,,,PF08337;PF01437;PF01403;PF01833;PF18020;PF17960;
O75054,IGSF3_HUMAN,True,False,False,,False,False,,False,False,,,,,
O75074,LRP3_HUMAN,True,False,False,,False,True,,False,False,,To_add,Probable receptor,,
O75077,ADA23_HUMAN,True,False,True,,False,False,,False,False,,,disintegrin and metalloproteinase,,
O75084,FZD7_HUMAN,True,False,False,,False,True,,False,False,,To_comment,,Extracellular_add,PF01534;PF01392;
O75093,SLIT1_HUMAN,False,False,True,,False,False,,False,False,,,,,
O75094,SLIT3_HUMAN,False,False,True,,False,False,,False,False,,,,,
O75095,MEGF6_HUMAN,False,False,True,,False,False,,False,False,,,,,
O75096,LRP4_HUMAN,True,False,False,,False,True,,False,False,,To_add,ligandIUPHAR,,
O75106,AOC2_HUMAN,False,True,False,,False,False,,False,False,,,,,
O75116,ROCK2_HUMAN,False,True,False,,False,False,,False,False,,,,,
O75121,MFA3L_HUMAN,True,False,False,,False,False,,False,False,,,,,
O75122,CLAP2_HUMAN,True,False,False,,False,False,,False,False,,,,,
O75128,COBL_HUMAN,False,True,False,,False,False,,False,False,,,,,
O75131,CPNE3_HUMAN,True,False,False,,False,False,,False,False,,,,,
O75144,ICOSL_HUMAN,True,False,False,,False,False,,False,False,,To_add|To_comment,Iglike,Extracellular_add,PF07686;
O75173,ATS4_HUMAN,False,False,True,,False,False,,False,False,,,disintegrin and metalloproteinase,,
O75197,LRP5_HUMAN,True,False,False,,False,True,,False,False,,To_add | To_comment,Component of the Wnt-Fzd-LRP5-LRP6 complex (uniprot),extracellular_add,PF00057;PF00058;
O75200,NPIB7_HUMAN,False,False,True,,False,False,,False,False,,,,,
O75204,TM127_HUMAN,True,False,False,,False,False,,False,False,,,,,
O75309,CAD16_HUMAN,True,False,False,,False,False,,False,False,,,Cadherin,,
O75311,GLRA3_HUMAN,True,False,False,,False,True,,False,False,,,,,
O75325,LRRN2_HUMAN,True,False,False,,False,False,,False,False,,To_add | To_comment,Iglike | Possible_receptor,,
O75326,SEM7A_HUMAN,True,False,False,,False,False,,False,False,,,Possible_receptor,,PF13895;PF01437;PF01403;
O75339,CILP1_HUMAN,False,False,True,,False,False,,False,False,,,,,
O75354,ENTP6_HUMAN,False,False,True,,False,False,,False,False,,,,,
O75356,ENTP5_HUMAN,False,False,True,,False,False,,False,False,,,,,
O75365,TP4A3_HUMAN,False,True,False,,False,False,,False,False,,To_comment,,Peripheral_add,
O75386,TULP3_HUMAN,True,False,True,,False,False,,False,False,,,,,
O75388,GPR32_HUMAN,True,False,False,,False,True,,False,False,,,,,
O75398,DEAF1_HUMAN,False,False,True,,False,False,,False,False,,,,,
O75443,TECTA_HUMAN,True,False,True,,False,False,,False,False,,,,,
O75445,USH2A_HUMAN,True,False,True,,False,False,,False,False,,,,,
O75462,CRLF1_HUMAN,True,False,True,,False,True,,False,False,,,,,
O75473,LGR5_HUMAN,True,False,False,,False,True,,False,False,,,,,PF00560;PF13855;PF01462;
O75487,GPC4_HUMAN,True,False,True,,False,False,,False,False,,,,,
O75493,CAH11_HUMAN,False,False,True,,False,False,,False,False,,,,,
O75508,CLD11_HUMAN,True,False,False,,False,False,,False,False,,To_comment,Claudins,Adhesion_add,
O75509,TNR21_HUMAN,True,False,False,,False,True,TNF_receptor_add,False,False,,,,,
O75575,RPC9_HUMAN,False,True,False,,False,False,,False,False,,,,,
O75578,ITA10_HUMAN,True,False,False,,False,True,,False,False,,To_add,Integrin (uniprot),,PF01839;PF08441;PF00092;
O75581,LRP6_HUMAN,True,False,False,,False,True,,False,False,,,,,PF00057;PF00058;
O75594,PGRP1_HUMAN,False,False,True,,False,False,,False,False,,,,,
O75596,CLC3A_HUMAN,False,False,True,,False,False,,False,True,,To_remove,no ensembl,,
O75610,LFTY1_HUMAN,False,False,True,Growthfactor | Cytokine,True,False,,False,False,,,,,PF00019;PF00688;
O75629,CREG1_HUMAN,False,False,True,,False,False,,False,False,,,,,
O75631,UPK3A_HUMAN,True,False,False,,False,False,,False,False,,To_add,complex,,
O75636,FCN3_HUMAN,False,False,True,,False,False,,False,False,,,,,
O75695,XRP2_HUMAN,True,False,False,,False,False,,False,False,,,,,
O75711,SCRG1_HUMAN,False,False,True,,False,False,,False,False,,,,,
O75712,CXB3_HUMAN,True,False,False,,False,False,,False,False,,To_comment,Gap junction,Adhesion_add,
O75715,GPX5_HUMAN,False,False,True,,False,False,,False,False,,,,,
O75718,CRTAP_HUMAN,False,False,True,,False,False,,False,False,,,,,
O75762,TRPA1_HUMAN,True,False,False,,False,False,,False,False,,,,,
O75781,PALM_HUMAN,True,False,False,,False,False,,False,False,,,,,
O75829,LECT1_HUMAN,False,False,True,Growthfactor,True,False,,False,False,,,,,
O75830,SPI2_HUMAN,False,False,True,,False,False,,False,False,,,,,
O75838,CIB2_HUMAN,True,False,False,,False,False,,False,False,,,,,
O75841,UPK1B_HUMAN,True,False,False,,False,False,,False,False,,To_add,complex,,
O75871,CEAM4_HUMAN,True,False,False,,False,False,,False,False,,To_add | To_comment,Iglike,Adhesion_add,
O75882,ATRN_HUMAN,True,False,True,,False,True,,False,False,,,,,
O75888,TNF13_HUMAN,False,False,True,Cytokine,True,False,,False,False,,,,,PF00229;
O75899,GABR2_HUMAN,True,False,False,,False,True,,False,False,,,,,
O75915,PRAF3_HUMAN,True,False,False,,False,False,,False,False,,,,,
O75923,DYSF_HUMAN,True,False,False,,False,False,,False,False,,,,,
O75951,LYZL6_HUMAN,False,False,True,,False,False,,False,False,,,,,
O75955,FLOT1_HUMAN,False,True,False,,False,False,,False,False,,,,,
O75970,MPDZ_HUMAN,False,True,False,,False,False,,False,False,,,,,
O75973,C1QRF_HUMAN,False,False,True,,False,False,,False,False,,,,,
O75976,CBPD_HUMAN,True,False,False,,False,False,,False,False,,,,,
O76000,OR2B3_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
O76001,OR2J3_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
O76002,OR2J2_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
O76036,NCTR1_HUMAN,True,False,False,,False,True,,False,False,,,,,
O76038,SEGN_HUMAN,False,False,True,,False,False,,False,False,,,,,
O76050,NEUL1_HUMAN,False,True,False,,False,False,,False,False,,,,,
O76061,STC2_HUMAN,False,False,True,Hormone,True,False,,False,False,,,,,
O76076,WISP2_HUMAN,False,False,True,,False,False,,False,False,,,,,
O76083,PDE9A_HUMAN,False,True,False,,False,False,,False,False,,To_comment,,Peripheral_add,
O76090,BEST1_HUMAN,True,False,False,,False,False,,False,False,,,,,
O76093,FGF18_HUMAN,False,False,True,Growthfactor,True,False,,False,False,,,,,PF00167;
O76096,CYTF_HUMAN,False,False,True,,False,False,,False,False,,,,,
O76099,OR7C1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
O76100,OR7AA_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
O94759,TRPM2_HUMAN,True,False,False,,False,False,,False,False,,,,,
O94768,ST17B_HUMAN,True,False,False,,False,False,,False,False,,,,,
O94769,ECM2_HUMAN,False,False,True,,False,False,,False,False,,,,,
O94772,LY6H_HUMAN,True,False,False,,False,False,,False,False,,,,,
O94779,CNTN5_HUMAN,True,False,False,,False,False,,False,False,,,,,
O94804,STK10_HUMAN,False,True,False,,False,False,,False,False,,,,,
O94813,SLIT2_HUMAN,False,False,True,,False,False,,False,False,,,,,
O94827,PKHG5_HUMAN,False,True,False,,False,False,,False,False,,To_comment,,Peripheral_add,
O94850,DEND_HUMAN,False,True,False,,False,False,,False,False,,,,,
O94856,NFASC_HUMAN,True,False,False,,False,False,,False,False,,,,,
O94875,SRBS2_HUMAN,True,False,False,,False,False,,False,False,,To_comment,Migration,,
O94898,LRIG2_HUMAN,True,False,False,,False,False,,False,False,,,possible_receptor,,
O94907,DKK1_HUMAN,False,False,True,,False,False,,False,False,,,,,
O94910,AGRL1_HUMAN,True,False,False,,False,True,,False,False,,,,,PF00002;PF16489;PF02140;PF01825;PF02793;PF02354;PF02191;
O94911,ABCA8_HUMAN,True,False,False,,False,False,,False,False,,,,,
O94919,ENDD1_HUMAN,False,False,True,,False,False,,False,False,,,,,
O94921,CDK14_HUMAN,False,True,False,,False,False,,False,False,,,,,
O94956,SO2B1_HUMAN,True,False,False,,False,False,,False,False,,,,,
O94964,SOGA1_HUMAN,False,False,True,,False,False,,False,False,,,,,
O94973,AP2A2_HUMAN,False,True,False,,False,False,,False,False,,,,,
O94985,CSTN1_HUMAN,True,False,False,,False,False,,False,False,,,,,
O95006,OR2F2_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
O95007,OR6B1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
O95013,O4F21_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
O95025,SEM3D_HUMAN,False,False,True,,False,False,,False,False,,,,,
O95047,OR2A4_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
O95049,ZO3_HUMAN,False,True,False,,False,False,,False,False,,,,,
O95057,DIRA1_HUMAN,False,True,False,,False,False,,False,False,,To_comment,,Peripheral_add,
O95069,KCNK2_HUMAN,True,False,False,,False,False,,False,False,,,,,
